Longitude,Latitude,Decibel,GroupID
49.27024400000000,-123.2145190000000,45.0900,2
49.27024100000000,-123.2145700000000,43.4100,2
49.27023300000000,-123.2146180000000,45.5700,2
49.27022100000000,-123.2146600000000,42.1800,2
49.27021800000000,-123.2147040000000,44.4800,2
49.27023400000000,-123.2147350000000,43.0900,2
49.27024600000000,-123.2147560000000,44.4200,2
49.27022700000000,-123.2148080000000,45.2900,2
49.27021300000000,-123.2148200000000,47.6800,2
49.27010800000000,-123.2147930000000,45.2300,2
49.27012700000000,-123.2148200000000,46.9300,2
49.27011600000000,-123.2148110000000,44.1400,2
49.27010800000000,-123.2147930000000,42.0300,2
49.27010800000000,-123.2147930000000,46.3000,2
49.27010800000000,-123.2147930000000,42.3100,2
49.27010800000000,-123.2147930000000,46.1500,2
49.27010800000000,-123.2147930000000,43.0000,2
49.27010800000000,-123.2147930000000,49.1100,2
49.27010800000000,-123.2147930000000,44.8400,2
49.27010800000000,-123.2147930000000,45.2700,2
49.27010900000000,-123.2147830000000,46.6300,2
49.27009300000000,-123.2147900000000,46.2500,2
49.27007300000000,-123.2148000000000,44.4200,2
49.27004900000000,-123.2148110000000,46.1900,2
49.27002400000000,-123.2148280000000,45.2700,2
49.26999900000000,-123.2148490000000,42.9400,2
49.26997400000000,-123.2148620000000,43.9200,2
49.26995200000000,-123.2148680000000,45.3900,2
49.26992700000000,-123.2148790000000,49.1900,2
49.26981300000000,-123.2149220000000,47.6100,2
49.26978600000000,-123.2149230000000,48.7500,2
49.26961700000000,-123.2149740000000,49.2300,2
49.26955800000000,-123.2149640000000,49.9300,2
49.26930800000000,-123.2149130000000,48.9000,2
49.27038900000000,-123.2202270000000,49.8200,2
49.27035300000000,-123.2201820000000,44.9800,2
49.27033900000000,-123.2201530000000,45.5800,2
49.27030900000000,-123.2201010000000,48.5900,2
49.27030900000000,-123.2200620000000,46.8200,2
49.26700400000000,-123.2148390000000,45.0600,2
49.26694100000000,-123.2143690000000,47.0000,2
49.26694600000000,-123.2143900000000,46.0800,2
49.26695400000000,-123.2144800000000,47.7200,2
49.26696600000000,-123.2145520000000,46.4800,2
49.26699600000000,-123.2147090000000,46.2900,2
49.26700200000000,-123.2147290000000,44.3200,2
49.26700500000000,-123.2147950000000,41.9300,2
49.27030900000000,-123.2196760000000,42.8500,2
49.27035500000000,-123.2191900000000,48.5200,2
49.27036600000000,-123.2190990000000,45.4500,2
49.27036600000000,-123.2190790000000,44.2800,2
49.27036600000000,-123.2190400000000,44.8600,2
49.27036500000000,-123.2190010000000,49.5200,2
49.27036000000000,-123.2189440000000,47.1000,2
49.27036100000000,-123.2189220000000,47.0800,2
49.27035900000000,-123.2188330000000,47.7600,2
49.27035900000000,-123.2187860000000,49.4300,2
49.27038500000000,-123.2186490000000,47.7600,2
49.27038700000000,-123.2186080000000,48.1100,2
49.27039100000000,-123.2185720000000,47.4100,2
49.27040300000000,-123.2185130000000,48.9200,2
49.27040900000000,-123.2184560000000,45.7800,2
49.27041100000000,-123.2184200000000,47.4900,2
49.27041200000000,-123.2183780000000,49.4300,2
49.27040800000000,-123.2183650000000,46.0200,2
49.27040400000000,-123.2183350000000,47.0600,2
49.27040300000000,-123.2182540000000,49.1400,2
49.27040000000000,-123.2180980000000,48.6300,2
49.27040400000000,-123.2180600000000,43.7600,2
49.27040700000000,-123.2180150000000,49.5700,2
49.27041500000000,-123.2179730000000,48.0400,2
49.27041000000000,-123.2179060000000,49.3100,2
49.27041100000000,-123.2178070000000,48.8800,2
49.27039800000000,-123.2177130000000,49.2900,2
49.27047200000000,-123.2173220000000,48.4700,2
49.27042200000000,-123.2175790000000,49.9100,2
49.27046000000000,-123.2174380000000,48.9500,2
49.27046300000000,-123.2173740000000,49.6500,2
49.27050600000000,-123.2170210000000,48.5200,2
49.27046500000000,-123.2173390000000,49.6000,2
49.27047700000000,-123.2172780000000,48.3400,2
49.27048500000000,-123.2171710000000,48.1100,2
49.27050100000000,-123.2170760000000,46.9400,2
49.27048300000000,-123.2169030000000,48.8000,2
49.26579000000000,-123.2183310000000,46.8100,2
49.26579000000000,-123.2183310000000,45.7800,2
49.26579000000000,-123.2183310000000,48.9900,2
49.26579000000000,-123.2183310000000,47.2600,2
49.26579000000000,-123.2183310000000,48.2100,2
49.26579000000000,-123.2183310000000,48.3100,2
49.26579000000000,-123.2183310000000,49.8700,2
49.26579000000000,-123.2183310000000,46.6700,2
49.26579000000000,-123.2183310000000,47.4500,2
49.26579000000000,-123.2183310000000,48.7500,2
49.26579000000000,-123.2183310000000,48.5800,2
49.26579000000000,-123.2183310000000,49.4700,2
49.26579000000000,-123.2183310000000,46.4100,2
49.26579000000000,-123.2183310000000,46.6800,2
49.26579000000000,-123.2183310000000,46.6800,2
49.26705700000000,-123.2192620000000,44.9400,2
49.26705700000000,-123.2192620000000,46.5900,2
49.26705700000000,-123.2192620000000,43.4200,2
49.26705700000000,-123.2192620000000,47.3700,2
49.26705700000000,-123.2192620000000,48.9100,2
49.26705700000000,-123.2192620000000,47.5000,2
49.26705700000000,-123.2192620000000,47.2100,2
49.26705700000000,-123.2192620000000,44.4600,2
49.26705700000000,-123.2192620000000,42.6800,2
49.26705700000000,-123.2192620000000,43.0200,2
49.26705700000000,-123.2192620000000,43.5400,2
49.26705700000000,-123.2192620000000,42.0300,2
49.26705700000000,-123.2192620000000,42.2600,2
49.26705700000000,-123.2192620000000,43.9300,2
49.26705700000000,-123.2192620000000,42.6900,2
49.26705700000000,-123.2192620000000,42.3300,2
49.26705700000000,-123.2192620000000,42.0500,2
49.26705700000000,-123.2192620000000,43.4900,2
49.26705700000000,-123.2192620000000,48.4900,2
49.26705700000000,-123.2192620000000,41.8400,2
49.26705700000000,-123.2192620000000,42.7600,2
49.26705700000000,-123.2192620000000,41.3400,2
49.26705700000000,-123.2192620000000,42.1600,2
49.26705700000000,-123.2192620000000,42.5200,2
49.27047500000000,-123.2167720000000,49.1200,2
49.27046000000000,-123.2167120000000,47.2100,2
49.27046000000000,-123.2166460000000,49.1500,2
49.27044200000000,-123.2161600000000,49.5400,2
49.27046400000000,-123.2159280000000,46.3600,2
49.27045100000000,-123.2157840000000,49.6800,2
49.27042800000000,-123.2155830000000,49.8000,2
49.27041900000000,-123.2155360000000,48.2600,2
49.27043300000000,-123.2153820000000,49.6500,2
49.27038600000000,-123.2148040000000,49.8200,2
49.26694900000000,-123.2141090000000,45.6500,2
49.26694900000000,-123.2141450000000,42.2200,2
49.26694900000000,-123.2142110000000,43.1400,2
49.26694800000000,-123.2142620000000,45.7500,2
49.26547200000000,-123.2156530000000,41.1600,2
49.26544300000000,-123.2156920000000,42.8600,2
49.26548800000000,-123.2154020000000,49.7800,2
49.26550700000000,-123.2155240000000,48.6200,2
49.26550500000000,-123.2155500000000,46.8300,2
49.26533000000000,-123.2160160000000,44.5900,2
49.26549300000000,-123.2156040000000,47.5700,2
49.26543000000000,-123.2157280000000,40.9900,2
49.26543000000000,-123.2157620000000,40.5800,2
49.26543200000000,-123.2158050000000,49.2800,2
49.26542300000000,-123.2158570000000,41.4800,2
49.26540200000000,-123.2159030000000,44.6300,2
49.26538100000000,-123.2159410000000,42.3300,2
49.26535600000000,-123.2160000000000,44.7300,2
49.26531300000000,-123.2160450000000,47.5700,2
49.26527900000000,-123.2160770000000,48.4000,2
49.26526600000000,-123.2160900000000,47.4400,2
49.26524000000000,-123.2160940000000,48.1400,2
49.26520600000000,-123.2160990000000,47.6000,2
49.26517200000000,-123.2161050000000,48.3600,2
49.26511400000000,-123.2160690000000,48.6000,2
49.26509700000000,-123.2160660000000,49.0500,2
49.26506400000000,-123.2160540000000,48.4500,2
49.26504100000000,-123.2160410000000,45.3500,2
49.26500300000000,-123.2160090000000,46.3400,2
49.26498400000000,-123.2159910000000,46.1300,2
49.26497500000000,-123.2159770000000,48.7000,2
49.26495600000000,-123.2159590000000,47.2500,2
49.26495000000000,-123.2159510000000,47.9000,2
49.26493000000000,-123.2159090000000,49.6500,2
49.26491700000000,-123.2158450000000,48.0000,2
49.26489600000000,-123.2158090000000,48.0800,2
49.26481800000000,-123.2155950000000,46.1700,2
49.26480400000000,-123.2155300000000,49.4000,2
49.26474600000000,-123.2154060000000,49.6300,2
49.26470600000000,-123.2154200000000,46.1500,2
49.26467100000000,-123.2154590000000,49.2700,2
49.26451400000000,-123.2155950000000,49.1500,2
49.26447400000000,-123.2156140000000,49.0500,2
49.26444900000000,-123.2156370000000,46.2700,2
49.26440700000000,-123.2156630000000,44.7800,2
49.26415600000000,-123.2158090000000,48.7600,2
49.26402900000000,-123.2158660000000,49.9700,2
49.26855800000000,-123.2150450000000,46.6400,2
49.26855800000000,-123.2150450000000,46.5300,2
49.26855800000000,-123.2150450000000,48.7900,2
49.26855800000000,-123.2150450000000,47.0500,2
49.26855800000000,-123.2150450000000,46.4200,2
49.26855800000000,-123.2150450000000,49.2500,2
49.26894100000000,-123.2147730000000,46.5100,2
49.26894100000000,-123.2147730000000,48.7500,2
49.26912400000000,-123.2177780000000,49.1000,2
49.26911100000000,-123.2178110000000,49.0200,2
49.26896900000000,-123.2186320000000,49.5900,2
49.26892600000000,-123.2189560000000,46.0100,2
49.26937500000000,-123.2198830000000,48.7900,2
49.26936400000000,-123.2198750000000,49.9400,2
49.27105800000000,-123.2208650000000,46.0500,2
49.26946400000000,-123.2198760000000,49.6800,2
49.26952400000000,-123.2198880000000,50.0000,2
49.26955200000000,-123.2199020000000,47.7400,2
49.27103500000000,-123.2208410000000,47.8200,2
49.27101200000000,-123.2208190000000,46.7900,2
49.27099300000000,-123.2208030000000,48.0200,2
49.27096400000000,-123.2207730000000,45.6300,2
49.27093900000000,-123.2207310000000,47.3900,2
49.27092000000000,-123.2206990000000,46.4300,2
49.27090300000000,-123.2206690000000,48.0100,2
49.27087600000000,-123.2206390000000,48.4300,2
49.27085800000000,-123.2206130000000,49.4700,2
49.27070000000000,-123.2204770000000,47.5700,2
49.27064200000000,-123.2204340000000,48.3800,2
49.27061600000000,-123.2204260000000,49.1800,2
49.27048400000000,-123.2203320000000,48.1900,2
49.27046000000000,-123.2202990000000,45.3500,2
49.27044600000000,-123.2202830000000,44.8900,2
49.27042000000000,-123.2202570000000,46.9200,2
49.26368000000000,-123.2150850000000,48.4800,2
49.26325800000000,-123.2151750000000,46.1900,2
49.26336600000000,-123.2151320000000,46.9600,2
49.26335800000000,-123.2151380000000,47.9800,2
49.26334900000000,-123.2151570000000,47.5100,2
49.26328400000000,-123.2151830000000,45.0700,2
49.26308200000000,-123.2149500000000,49.7900,2
49.26307100000000,-123.2149120000000,47.1100,2
49.26306800000000,-123.2148970000000,46.4200,2
49.26307400000000,-123.2148450000000,47.1500,2
49.26301000000000,-123.2141790000000,48.5400,2
49.26307700000000,-123.2148110000000,42.7100,2
49.26307800000000,-123.2147920000000,44.6100,2
49.26305900000000,-123.2147360000000,44.1600,2
49.26304500000000,-123.2147090000000,42.7500,2
49.26303700000000,-123.2146860000000,45.6400,2
49.26302500000000,-123.2146180000000,47.6400,2
49.26304000000000,-123.2145050000000,47.0700,2
49.26304000000000,-123.2144560000000,45.1200,2
49.26302800000000,-123.2144270000000,40.7400,2
49.26302300000000,-123.2143930000000,42.3700,2
49.26301800000000,-123.2143590000000,42.5000,2
49.26300900000000,-123.2143110000000,41.5300,2
49.26300800000000,-123.2142520000000,48.2400,2
49.26303100000000,-123.2140650000000,49.9600,2
49.26354800000000,-123.2123690000000,46.4900,2
49.26358500000000,-123.2122650000000,46.2300,2
49.26359400000000,-123.2122480000000,46.4600,2
49.26360900000000,-123.2122520000000,45.5500,2
49.26363800000000,-123.2122490000000,48.7600,2
49.26370400000000,-123.2122450000000,49.0700,2
49.26374400000000,-123.2122520000000,49.7900,2
49.26379300000000,-123.2133100000000,49.3000,2
49.27039000000000,-123.2147630000000,48.1800,2
49.27039400000000,-123.2147190000000,48.9300,2
49.27038900000000,-123.2146560000000,48.7300,2
49.27038500000000,-123.2146340000000,48.9000,2
49.27038400000000,-123.2145850000000,49.0000,2
49.27036700000000,-123.2143700000000,48.8900,2
49.27037300000000,-123.2144770000000,46.1800,2
49.27037100000000,-123.2144580000000,45.4700,2
49.27036600000000,-123.2144110000000,48.1000,2
49.27035800000000,-123.2143170000000,47.1400,2
49.27035600000000,-123.2142730000000,45.7600,2
49.27039000000000,-123.2142080000000,48.5500,2
49.27039800000000,-123.2141750000000,47.9600,2
49.27040000000000,-123.2141380000000,47.5400,2
49.27040000000000,-123.2141080000000,46.2700,2
49.27039600000000,-123.2140770000000,46.7100,2
49.27038900000000,-123.2140340000000,46.1500,2
49.27038100000000,-123.2139810000000,47.3300,2
49.27038100000000,-123.2139390000000,45.4400,2
49.27036400000000,-123.2138570000000,45.4800,2
49.27035800000000,-123.2138340000000,44.9500,2
49.27035200000000,-123.2138020000000,44.5100,2
49.27033800000000,-123.2137770000000,42.9800,2
49.27028900000000,-123.2137270000000,43.6800,2
49.27026700000000,-123.2136600000000,46.0100,2
49.27022000000000,-123.2136770000000,41.6300,2
49.27022400000000,-123.2137220000000,42.1800,2
49.27022800000000,-123.2137450000000,41.4100,2
49.27022600000000,-123.2137800000000,46.3400,2
49.27022200000000,-123.2138200000000,46.7200,2
49.27022200000000,-123.2138530000000,42.5900,2
49.27022800000000,-123.2138910000000,44.4800,2
49.27022900000000,-123.2140030000000,45.5100,2
49.27023400000000,-123.2139200000000,43.4400,2
49.27023900000000,-123.2139350000000,41.8900,2
49.27024000000000,-123.2139530000000,43.1700,2
49.27023000000000,-123.2140460000000,44.4900,2
49.26898200000000,-123.2149430000000,47.5300,2
49.26897900000000,-123.2149480000000,44.8500,2
49.26895800000000,-123.2149570000000,46.8900,2
49.26892500000000,-123.2149660000000,43.4700,2
49.26889600000000,-123.2149630000000,44.1700,2
49.26887900000000,-123.2149550000000,45.7800,2
49.26884500000000,-123.2149520000000,49.8100,2
49.26846100000000,-123.2149510000000,48.5200,2
49.26842900000000,-123.2149530000000,48.7900,2
49.26805400000000,-123.2150010000000,44.6200,2
49.26800800000000,-123.2150000000000,44.8400,2
49.26796800000000,-123.2150010000000,49.2800,2
49.26793800000000,-123.2150050000000,45.3600,2
49.26792600000000,-123.2150060000000,45.4300,2
49.26789500000000,-123.2150110000000,43.2500,2
49.26786300000000,-123.2150320000000,45.7500,2
49.26747200000000,-123.2149510000000,44.3700,2
49.26747300000000,-123.2149060000000,40.0200,2
49.26747700000000,-123.2148690000000,40.2400,2
49.26747100000000,-123.2147790000000,41.3700,2
49.26748000000000,-123.2147330000000,40.2300,2
49.26748700000000,-123.2146880000000,49.6000,2
49.26748900000000,-123.2146620000000,43.7100,2
49.26748200000000,-123.2145790000000,45.1100,2
49.26747700000000,-123.2145220000000,43.5100,2
49.26747600000000,-123.2144800000000,40.9500,2
49.26747500000000,-123.2144660000000,47.2400,2
49.26747200000000,-123.2144200000000,43.4300,2
49.26746200000000,-123.2144050000000,48.0300,2
49.26745200000000,-123.2143650000000,43.9700,2
49.26744600000000,-123.2143250000000,46.5200,2
49.26744400000000,-123.2142690000000,40.2900,2
49.26744500000000,-123.2142040000000,40.7100,2
49.26744100000000,-123.2141430000000,40.8500,2
49.26744600000000,-123.2140940000000,42.6600,2
49.26744800000000,-123.2140600000000,41.5100,2
49.26744700000000,-123.2140340000000,46.8500,2
49.26744100000000,-123.2139820000000,46.9400,2
49.26744400000000,-123.2139220000000,42.9100,2
49.26744800000000,-123.2139030000000,40.0100,2
49.26745000000000,-123.2138670000000,45.0300,2
49.26744500000000,-123.2138360000000,42.2900,2
49.26741400000000,-123.2137760000000,42.4500,2
49.26737800000000,-123.2137300000000,44.9600,2
49.26736700000000,-123.2137160000000,49.5000,2
49.26734800000000,-123.2136860000000,44.2300,2
49.26733400000000,-123.2136620000000,49.0800,2
49.26731700000000,-123.2136250000000,42.0900,2
49.26730200000000,-123.2135870000000,45.4000,2
49.26729500000000,-123.2135120000000,42.4800,2
49.26729400000000,-123.2134700000000,42.8400,2
49.26728100000000,-123.2134160000000,44.5800,2
49.26728100000000,-123.2133790000000,43.6900,2
49.26728000000000,-123.2133420000000,47.7000,2
49.26728500000000,-123.2132950000000,46.4100,2
49.26730700000000,-123.2132280000000,40.4000,2
49.26731000000000,-123.2131380000000,40.1600,2
49.26731700000000,-123.2131070000000,41.7900,2
49.26734400000000,-123.2130440000000,40.5600,2
49.26734500000000,-123.2130120000000,42.1300,2
49.26734000000000,-123.2130090000000,43.5700,2
49.26735700000000,-123.2129680000000,40.8300,2
49.26736500000000,-123.2129500000000,46.5300,2
49.26739500000000,-123.2126880000000,44.9800,2
49.26736300000000,-123.2129000000000,43.8800,2
49.26736900000000,-123.2127970000000,43.3200,2
49.26738800000000,-123.2127690000000,48.1900,2
49.26738700000000,-123.2126660000000,44.9500,2
49.26738200000000,-123.2126590000000,47.5200,2
49.26733700000000,-123.2122500000000,44.4400,2
49.26737100000000,-123.2126400000000,47.3200,2
49.26735600000000,-123.2125990000000,49.1300,2
49.26735600000000,-123.2125670000000,48.5900,2
49.26735700000000,-123.2125130000000,43.0200,2
49.26736300000000,-123.2124680000000,48.5600,2
49.26735200000000,-123.2123940000000,48.4300,2
49.26734300000000,-123.2123220000000,45.5500,2
49.26734200000000,-123.2122910000000,44.6200,2
49.26713300000000,-123.2122100000000,47.2900,2
49.26732000000000,-123.2122120000000,45.5900,2
49.26729100000000,-123.2122030000000,43.0500,2
49.26727300000000,-123.2122070000000,47.4900,2
49.26725800000000,-123.2122150000000,44.1700,2
49.26723300000000,-123.2122120000000,46.8200,2
49.26699200000000,-123.2121830000000,43.3000,2
49.26696200000000,-123.2121860000000,46.4400,2
49.26694700000000,-123.2122170000000,45.8500,2
49.26694700000000,-123.2122580000000,44.4900,2
49.26694700000000,-123.2123160000000,46.0500,2
49.26694700000000,-123.2123720000000,48.4500,2
49.26695100000000,-123.2124220000000,44.8800,2
49.26695100000000,-123.2124490000000,47.2000,2
49.26695300000000,-123.2124780000000,43.9800,2
49.26695900000000,-123.2126090000000,49.5100,2
49.26696000000000,-123.2126510000000,47.2600,2
49.26696000000000,-123.2127030000000,46.4600,2
49.26696600000000,-123.2130920000000,46.4800,2
49.26695800000000,-123.2127280000000,48.9200,2
49.26695700000000,-123.2127990000000,49.2300,2
49.26694800000000,-123.2128570000000,48.4200,2
49.26693700000000,-123.2134950000000,42.2900,2
49.26696200000000,-123.2130480000000,49.8700,2
49.26696100000000,-123.2131410000000,47.8500,2
49.26695400000000,-123.2131940000000,46.2700,2
49.26694400000000,-123.2132590000000,44.7900,2
49.26694300000000,-123.2132880000000,48.4800,2
49.26693500000000,-123.2133550000000,44.0300,2
49.26693000000000,-123.2134080000000,46.5000,2
49.26693500000000,-123.2134470000000,46.5500,2
49.26693800000000,-123.2135710000000,42.7800,2
49.26693800000000,-123.2135990000000,41.6800,2
49.26693300000000,-123.2136610000000,47.1400,2
49.26692300000000,-123.2136930000000,41.0900,2
49.26692300000000,-123.2137220000000,43.9900,2
49.26692700000000,-123.2137570000000,40.4900,2
49.26692600000000,-123.2137740000000,40.3000,2
49.26692300000000,-123.2138260000000,40.1300,2
49.26692300000000,-123.2138480000000,42.0000,2
49.26692600000000,-123.2138760000000,41.3400,2
49.26693500000000,-123.2139180000000,44.3500,2
49.26694100000000,-123.2139310000000,46.7800,2
49.26695100000000,-123.2139740000000,44.3300,2
49.26695800000000,-123.2140160000000,46.6500,2
49.26695400000000,-123.2140860000000,42.0700,2
49.26849700000000,-123.2149450000000,47.0800,2
49.26302200000000,-123.2131910000000,45.1600,2
49.26303100000000,-123.2131590000000,43.7400,2
49.26303500000000,-123.2131390000000,44.5600,2
49.26303900000000,-123.2131030000000,45.8600,2
49.26303900000000,-123.2130660000000,49.3100,2
49.26302100000000,-123.2129620000000,46.2200,2
49.26302200000000,-123.2128560000000,42.6800,2
49.26302200000000,-123.2128160000000,43.8300,2
49.26301900000000,-123.2127710000000,40.4600,2
49.26301300000000,-123.2127270000000,42.3800,2
49.26301100000000,-123.2126840000000,49.5600,2
49.26301400000000,-123.2126640000000,44.9300,2
49.26301500000000,-123.2126530000000,44.6300,2
49.26302100000000,-123.2125210000000,45.2600,2
49.26302700000000,-123.2124040000000,44.2700,2
49.26303100000000,-123.2123500000000,49.6600,2
49.26305200000000,-123.2123270000000,45.4900,2
49.26312800000000,-123.2123130000000,49.8900,2
49.26304200000000,-123.2140190000000,43.5400,2
49.26304200000000,-123.2139960000000,42.9700,2
49.26303600000000,-123.2139340000000,41.2900,2
49.26303300000000,-123.2138980000000,42.4800,2
49.26303300000000,-123.2138720000000,44.8300,2
49.26303500000000,-123.2138400000000,44.5100,2
49.26303600000000,-123.2137790000000,44.9600,2
49.26303500000000,-123.2137450000000,45.8000,2
49.26302900000000,-123.2136840000000,48.0500,2
49.26302600000000,-123.2136210000000,46.5200,2
49.26301300000000,-123.2135930000000,49.2200,2
49.26301400000000,-123.2135410000000,41.5100,2
49.26301700000000,-123.2134930000000,43.6000,2
49.26302000000000,-123.2134530000000,42.2900,2
49.26302500000000,-123.2134230000000,42.0300,2
49.26302500000000,-123.2133830000000,42.5000,2
49.26369100000000,-123.2122480000000,48.4100,2
49.26302000000000,-123.2132720000000,43.1300,2
49.26302200000000,-123.2132320000000,41.5600,2
49.26573100000000,-123.2172690000000,51.5200,2
49.26573100000000,-123.2172690000000,59.5000,2
49.26598400000000,-123.2185630000000,51.8300,2
49.26598400000000,-123.2185630000000,57.3900,2
49.26600500000000,-123.2181570000000,54.2700,2
49.26600500000000,-123.2181570000000,51.1600,2
49.26600500000000,-123.2181570000000,54.9800,2
49.26961900000000,-123.2199400000000,53.7000,2
49.26965100000000,-123.2199540000000,52.3400,2
49.26968300000000,-123.2199580000000,54.2000,2
49.26971000000000,-123.2199680000000,50.1400,2
49.26974600000000,-123.2200080000000,50.0900,2
49.26977500000000,-123.2200580000000,50.3100,2
49.26980200000000,-123.2200690000000,50.6900,2
49.26992700000000,-123.2201420000000,51.2400,2
49.26998700000000,-123.2201430000000,51.7300,2
49.26995800000000,-123.2201500000000,53.3800,2
49.27001400000000,-123.2201410000000,53.0700,2
49.27004900000000,-123.2201450000000,52.8500,2
49.27012900000000,-123.2201600000000,50.9200,2
49.27016800000000,-123.2201790000000,50.0700,2
49.27019700000000,-123.2201960000000,51.7400,2
49.27028000000000,-123.2202300000000,50.5500,2
49.27032000000000,-123.2202500000000,53.2300,2
49.27030400000000,-123.2202420000000,55.9000,2
49.27035400000000,-123.2202720000000,55.5700,2
49.27048500000000,-123.2203300000000,57.1300,2
49.27047200000000,-123.2203300000000,53.3100,2
49.27053600000000,-123.2203620000000,51.8200,2
49.27055800000000,-123.2203900000000,60.0000,2
49.27057800000000,-123.2204090000000,55.0300,2
49.27061400000000,-123.2204400000000,50.8500,2
49.27062300000000,-123.2204520000000,50.3100,2
49.27074900000000,-123.2205730000000,50.5800,2
49.27076600000000,-123.2205890000000,50.8200,2
49.27079800000000,-123.2206140000000,50.0300,2
49.27082800000000,-123.2206320000000,50.6700,2
49.27122800000000,-123.2207940000000,54.1100,2
49.27123100000000,-123.2207690000000,50.3700,2
49.27116600000000,-123.2208780000000,52.1600,2
49.27114200000000,-123.2208840000000,50.1100,2
49.27111200000000,-123.2208850000000,51.3300,2
49.26579000000000,-123.2183310000000,52.7700,2
49.26727500000000,-123.2181800000000,53.8800,2
49.26752400000000,-123.2160790000000,51.9300,2
49.26752400000000,-123.2160790000000,51.8000,2
49.26752400000000,-123.2160790000000,51.1500,2
49.26752400000000,-123.2160790000000,52.0800,2
49.26752400000000,-123.2160790000000,50.8100,2
49.26752400000000,-123.2160790000000,52.1800,2
49.26752400000000,-123.2160790000000,56.9000,2
49.26752400000000,-123.2160790000000,52.6200,2
49.26752400000000,-123.2160790000000,53.1200,2
49.26752400000000,-123.2160790000000,54.5300,2
49.26752400000000,-123.2160790000000,50.6200,2
49.26752400000000,-123.2160790000000,50.0500,2
49.26752400000000,-123.2160790000000,50.8600,2
49.26752400000000,-123.2160790000000,52.8200,2
49.26752400000000,-123.2160790000000,58.5100,2
49.26752400000000,-123.2160790000000,53.3800,2
49.26752400000000,-123.2160790000000,50.2900,2
49.26752400000000,-123.2160790000000,52.6600,2
49.26752400000000,-123.2160790000000,58.5300,2
49.26752400000000,-123.2160790000000,54.1800,2
49.26752400000000,-123.2160790000000,50.5200,2
49.26752400000000,-123.2160790000000,52.1300,2
49.26752400000000,-123.2160790000000,50.8100,2
49.26752400000000,-123.2160790000000,50.5300,2
49.26752400000000,-123.2160790000000,52.4000,2
49.26752400000000,-123.2160790000000,55.9300,2
49.26752400000000,-123.2160790000000,51.6800,2
49.26855800000000,-123.2150450000000,52.2800,2
49.26855800000000,-123.2150450000000,53.2100,2
49.26855800000000,-123.2150450000000,56.8800,2
49.26855800000000,-123.2150450000000,53.9400,2
49.26855800000000,-123.2150450000000,54.3000,2
49.26855800000000,-123.2150450000000,55.8300,2
49.26855800000000,-123.2150450000000,58.3900,2
49.26855800000000,-123.2150450000000,59.0800,2
49.26855800000000,-123.2150450000000,58.7400,2
49.27018600000000,-123.2148270000000,50.2400,2
49.27010800000000,-123.2147930000000,53.5500,2
49.27010800000000,-123.2147930000000,53.4300,2
49.27010800000000,-123.2147930000000,50.2700,2
49.27010800000000,-123.2147930000000,51.5600,2
49.27010800000000,-123.2147930000000,53.4100,2
49.26989900000000,-123.2148960000000,54.1100,2
49.26982500000000,-123.2149200000000,53.0200,2
49.26974600000000,-123.2149350000000,50.6700,2
49.26973200000000,-123.2149390000000,53.6400,2
49.26964800000000,-123.2149720000000,58.1900,2
49.26958900000000,-123.2149710000000,51.0000,2
49.26952100000000,-123.2149530000000,51.5400,2
49.26948200000000,-123.2149360000000,55.0000,2
49.26944400000000,-123.2149140000000,57.9700,2
49.26939000000000,-123.2149220000000,54.5900,2
49.26934700000000,-123.2149180000000,50.9500,2
49.26925500000000,-123.2148910000000,54.5800,2
49.27040600000000,-123.2202310000000,54.1700,2
49.27036900000000,-123.2202150000000,51.5200,2
49.27032000000000,-123.2201160000000,50.2600,2
49.27031400000000,-123.2200190000000,55.7400,2
49.27031400000000,-123.2199760000000,52.2000,2
49.27031000000000,-123.2199310000000,57.0700,2
49.27030500000000,-123.2198840000000,51.2300,2
49.27031000000000,-123.2198480000000,53.9600,2
49.26694100000000,-123.2143050000000,55.0900,2
49.26695100000000,-123.2144310000000,50.2800,2
49.26696100000000,-123.2145200000000,50.0300,2
49.26697300000000,-123.2145960000000,53.1400,2
49.26698500000000,-123.2146690000000,54.7500,2
49.26700300000000,-123.2148810000000,50.9400,2
49.26699100000000,-123.2149610000000,53.0900,2
49.26698600000000,-123.2150030000000,50.0600,2
49.26698200000000,-123.2150190000000,51.2500,2
49.26689000000000,-123.2150430000000,58.4700,2
49.26685100000000,-123.2150440000000,56.3100,2
49.26671500000000,-123.2150330000000,59.3800,2
49.26668900000000,-123.2150390000000,55.7300,2
49.26667100000000,-123.2150460000000,52.3900,2
49.26664600000000,-123.2150590000000,53.9400,2
49.26661200000000,-123.2150650000000,53.7000,2
49.26632400000000,-123.2150620000000,51.9200,2
49.26628900000000,-123.2150740000000,50.8100,2
49.26627200000000,-123.2150710000000,51.6700,2
49.26611300000000,-123.2151070000000,57.4300,2
49.26623500000000,-123.2150670000000,58.9900,2
49.26619800000000,-123.2150780000000,59.5600,2
49.26614600000000,-123.2150970000000,53.0800,2
49.26573500000000,-123.2151090000000,57.6900,2
49.26582500000000,-123.2151210000000,59.4700,2
49.27031100000000,-123.2196310000000,50.4600,2
49.27031100000000,-123.2198020000000,52.1100,2
49.27030600000000,-123.2197600000000,53.3200,2
49.27030800000000,-123.2197190000000,52.2800,2
49.27032000000000,-123.2195900000000,53.5000,2
